;Worldwide Navigation Database
;Exported via DFD v1.0 19.0123
;Software copyright (c) 2019 Richard Stefan, NAVData-Service
;Support available via forum at http://forum.navigraph.com
;
;Data provided by Navigraph - www.navigraph.com
;Source data copyright (c) 2019 Jeppesen
;This data may be used for ground based recreational computer game
;simulation software only, and may not be recompiled, interpreted,
;or distributed for any purpose without the written consent of Navigraph.
;The contents of this database is dated and must not be used for real
;world navigation as it is unlawful and unsafe to do so.
;
;------------------------------------------------------
;AIRAC Cycle : 1903 (28/FEB/2019 - 28/MAR/2019) - Ver.1
;------------------------------------------------------
89E31	 89.000000	 131.000000	15
88E31	 88.000000	 131.000000	15
88E32	 88.000000	 132.000000	15
89E32	 89.000000	 132.000000	15
87E32	 87.000000	 132.000000	15
89E33	 89.000000	 133.000000	15
87E33	 87.000000	 133.000000	15
88E33	 88.000000	 133.000000	15
87E34	 87.000000	 134.000000	15
88E34	 88.000000	 134.000000	15
89E34	 89.000000	 134.000000	15
87E35	 87.000000	 135.000000	15
89E35	 89.000000	 135.000000	15
88E35	 88.000000	 135.000000	15
89E36	 89.000000	 136.000000	15
87E36	 87.000000	 136.000000	15
88E36	 88.000000	 136.000000	15
88E37	 88.000000	 137.000000	15
89E37	 89.000000	 137.000000	15
87E37	 87.000000	 137.000000	15
88E38	 88.000000	 138.000000	15
87E38	 87.000000	 138.000000	15
89E38	 89.000000	 138.000000	15
89E39	 89.000000	 139.000000	15
88E39	 88.000000	 139.000000	15
87E39	 87.000000	 139.000000	15
88E40	 88.000000	 140.000000	15
89E40	 89.000000	 140.000000	15
87E40	 87.000000	 140.000000	15
87E41	 87.000000	 141.000000	15
88E41	 88.000000	 141.000000	15
89E41	 89.000000	 141.000000	15
89E42	 89.000000	 142.000000	15
87E42	 87.000000	 142.000000	15
88E42	 88.000000	 142.000000	15
89E43	 89.000000	 143.000000	15
87E43	 87.000000	 143.000000	15
88E43	 88.000000	 143.000000	15
89E44	 89.000000	 144.000000	15
87E44	 87.000000	 144.000000	15
88E44	 88.000000	 144.000000	15
87E45	 87.000000	 145.000000	15
89E45	 89.000000	 145.000000	15
88E45	 88.000000	 145.000000	15
